id,title,description,genres,genre_category,rating,url
rebel_ridge,Rebel Ridge,"Terry Richmond enters the town of Shelby Springs on a simple but urgent mission-- post bail for his cousin and save him from imminent danger. But when Terry’s life’s savings is unjustly seized by law-enforcement, he’s forced to go head to head with local police chief Sandy Burnne and his combat-ready officers. Terry finds an unlikely ally in court clerk Summer McBride and the two become ensnared in a deep-rooted conspiracy within the remote township. As the stakes turn deadly, Terry must call upon his mysterious background to break the department’s hold on the community, bring justice to his own family-- and protect Summer in the process.",Action/|Drama,ACTION,2024,https://www.rottentomatoes.com/m/rebel_ridge
in_the_lost_lands,In the Lost Lands,"Directed by Paul W.S. Anderson and based on George R.R. Martin's short story, the story centers on a queen who, desperate to fulfill her love, makes a daring play: she sends the powerful and feared sorceress Gray Alys (Mila Jovovich) to the ghostly wilderness of the Lost Lands in search of a magical power, where the sorceress and her guide, the drifter Boyce (Dave Bautista), must outwit and outfight man and demon.",Action/|Adventure/|Fantasy,ACTION,R,https://www.rottentomatoes.com/m/in_the_lost_lands
the_count_of_monte_cristo_2024,The Count of Monte Cristo,"Edmond Dantes becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d'If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him.",Adventure/|Drama/|Action,ACTION,"Released Dec 20 2024,",https://www.rottentomatoes.com/m/the_count_of_monte_cristo_2024
twisters,Twisters,"Daisy Edgar-Jones stars as Kate Cooper, a former storm chaser haunted by a devastating encounter with a tornado during her college years who now studies storm patterns on screens safely in New York City. She is lured back to the open plains by her friend, Javi (Golden Globe nominee Anthony Ramos, In the Heights) to test a groundbreaking new tracking system. There, she crosses paths with Tyler Owens (Glen Powell), the charming and reckless social-media superstar who thrives on posting his storm-chasing adventures with his raucous crew, the more dangerous the better. As storm season intensifies, terrifying phenomena never seen before are unleashed, and Kate, Tyler and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives.",Action/|Adventure/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/twisters
carry_on,Carry-On,A young TSA agent fights to outsmart a mysterious traveler who blackmails him into letting a dangerous package slip onto a Christmas Eve flight.,Action/|Drama/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/carry_on
interstellar_2014,Interstellar,"In Earth's future, a global crop blight and second Dust Bowl are slowly rendering the planet uninhabitable. Professor Brand (Michael Caine), a brilliant NASA physicist, is working on plans to save mankind by transporting Earth's population to a new home via a wormhole. But first, Brand must send former NASA pilot Cooper (Matthew McConaughey) and a team of researchers through the wormhole and across the galaxy to find out which of three planets could be mankind's new home.",Sci-Fi/|Adventure/|Action,ACTION,PG-13,https://www.rottentomatoes.com/m/interstellar_2014
godzilla_minus_one,Godzilla Minus One,Japan is already devastated by the war when a new crisis emerges in the form of a giant monster.,Sci-Fi/|Action/|Adventure,ACTION,PG-13,https://www.rottentomatoes.com/m/godzilla_minus_one
civil_war_2024,Civil War,"From filmmaker Alex Garland comes a journey across a dystopian future America, following a team of military-embedded journalists as they race against time to reach DC before rebel factions descend upon the White House.",Action/|War/|Mystery & Thriller/|Drama,ACTION,R,https://www.rottentomatoes.com/m/civil_war_2024
avengers_endgame,Avengers: Endgame,"The fourth installment in the Avengers saga is the culmination of 22 interconnected Marvel films and the climax of a journey. The world's heroes finally understand just how fragile reality is, and the sacrifices that must be made to uphold it, in a story of friendship, teamwork and setting aside differences to overcome an impossible obstacle.",Action/|Adventure/|Fantasy/|Sci-Fi,ACTION,PG-13,https://www.rottentomatoes.com/m/avengers_endgame
wolfs,Wolfs,"Global superstars George Clooney and Brad Pitt team up for the action comedy Wolfs. Clooney plays a professional fixer hired to cover up a high profile crime. But when a second fixer (Pitt) shows up and the two ""lone wolves"" are forced to work together, they find their night spiraling out of control in ways that neither one of them expected.",Action/|Comedy,ACTION,R,https://www.rottentomatoes.com/m/wolfs
the_marvels,The Marvels,"Carol Danvers aka Captain Marvel has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan, Kamala Khan aka Ms. Marvel, and Carol's estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team-up and learn to work in concert to save the universe as ""The Marvels.""",Action/|Adventure/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/the_marvels
deadpool_and_wolverine,Deadpool & Wolverine,"Deadpool's peaceful existence comes crashing down when the Time Variance Authority recruits him to help safeguard the multiverse. He soon unites with his would-be pal, Wolverine, to complete the mission and save his world from an existential threat.",Action/|Adventure/|Comedy,ACTION,R,https://www.rottentomatoes.com/m/deadpool_and_wolverine
den_of_thieves,Den of Thieves,"Nick O'Brien is the hard-drinking leader of the Regulators, an elite unit of the Los Angeles County Sheriff's Department. Ray Merrimen is the recently paroled leader of the Outlaws, a gang of ex-military men who use their expertise and tactical skills to evade the law. O'Brien, Merrimen and their crews soon find themselves on a direct collision course as the criminals hatch an elaborate plan for a seemingly impossible heist -- the city's Federal Reserve Bank.",Crime/|Drama/|Mystery & Thriller/|Action,ACTION,R,https://www.rottentomatoes.com/m/den_of_thieves
mission_impossible_dead_reckoning_part_one,Mission: Impossible - Dead Reckoning Part One,"In Mission: Impossible - Dead Reckoning Part One, Ethan Hunt (Tom Cruise) and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the fate of the world at stake, and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan is forced to consider that nothing can matter more than his mission -- not even the lives of those he cares about most.",Action/|Adventure/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/mission_impossible_dead_reckoning_part_one
top_gun_maverick,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, Pete “Maverick” Mitchell (Tom Cruise) is where he belongs, pushing the envelope as a courageous test pilot and dodging the advancement in rank that would ground him. When he finds himself training a detachment of Top Gun graduates for a specialized mission the likes of which no living pilot has ever seen, Maverick encounters Lt. Bradley Bradshaw (Miles Teller), call sign: “Rooster,” the son of Maverick’s late friend and Radar Intercept Officer Lt. Nick Bradshaw, aka “Goose”.

Facing an uncertain future and confronting the ghosts of his past, Maverick is drawn into a confrontation with his own deepest fears, culminating in a mission that demands the ultimate sacrifice from those who will be chosen to fly it.",Action/|Adventure,ACTION,PG-13,https://www.rottentomatoes.com/m/top_gun_maverick
the_beekeeper_2024,The Beekeeper,"In The Beekeeper, one man's brutal campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as ""Beekeepers"".",Action/|Mystery & Thriller,ACTION,R,https://www.rottentomatoes.com/m/the_beekeeper_2024
venom_the_last_dance,Venom: The Last Dance,"In Venom: The Last Dance, Tom Hardy returns as Venom, one of Marvel's greatest and most complex characters, for the final film in the trilogy. Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",Action/|Adventure/|Sci-Fi,ACTION,"Released Oct 25 2024,",https://www.rottentomatoes.com/m/venom_the_last_dance
prey_2022,Prey,"Set in the Comanche Nation 300 years ago, ""Prey"" is the story of a young woman, Naru, a fierce and highly skilled warrior. She has been raised in the shadow of some of the most legendary hunters who roam the Great Plains, so when danger threatens her camp, she sets out to protect her people. The prey she stalks, and ultimately confronts, turns out to be a highly evolved alien predator with a technically advanced arsenal, resulting in a vicious and terrifying showdown between the two adversaries.",Action/|Adventure/|Sci-Fi,ACTION,R,https://www.rottentomatoes.com/m/prey_2022
back_in_action_2025,Back in Action,Former CIA spies Emily and Matt are pulled back into espionage after their secret identities are exposed.,Action/|Comedy,ACTION,PG-13,https://www.rottentomatoes.com/m/back_in_action_2025
black_panther_wakanda_forever,Black Panther: Wakanda Forever,"In Marvel Studios' ""Black Panther: Wakanda Forever,"" Queen Ramonda (Angela Bassett), Shuri (Letitia Wright), M'Baku (Winston Duke), Okoye (Danai Gurira) and the Dora Milaje (including Florence Kasumba) fight to protect their nation from intervening world powers in the wake of King T'Challa's death. As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia (Lupita Nyong'o) and Everett Ross (Martin Freeman) and forge a new path for the kingdom of Wakanda.",Action/|Adventure/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/black_panther_wakanda_forever
love_hurts_2025,Love Hurts,"Ke Huy Quan stars as Marvin Gable, a realtor working the Milwaukee suburbs, where 'For Sale' signs bloom. Gable receives a crimson envelope from Rose (Oscar® winner Ariana DeBose; West Side Story, Argylle), a former partner-in-crime that he had left for dead. She’s not happy. Now, Marvin is thrust back into a world of ruthless hitmen, filled with double-crosses and open houses turned into deadly warzones. With his brother Knuckles (Daniel Wu; Tomb Raider, Warcraft), a volatile crime lord, hunting him, Marvin must confront the choices that haunt him and the history he never truly buried.",Action/|Comedy/|Drama,ACTION,R,https://www.rottentomatoes.com/m/love_hurts_2025
the_hunger_games_the_ballad_of_songbirds_and_snakes,The Hunger Games: The Ballad of Songbirds & Snakes,"Experience the story of THE HUNGER GAMES -- 64 years before Katniss Everdeen volunteered as tribute, and decades before Coriolanus Snow became the tyrannical President of Panem. THE HUNGER GAMES: THE BALLAD OF SONGBIRDS & SNAKES follows a young Coriolanus (Tom Blyth) who is the last hope for his failing lineage, the once-proud Snow family that has fallen from grace in a post-war Capitol. With his livelihood threatened, Snow is reluctantly assigned to mentor Lucy Gray Baird (Rachel Zegler), a tribute from the impoverished District 12. But after Lucy Gray's charm captivates the audience of Panem, Snow sees an opportunity to shift their fates. With everything he has worked for hanging in the balance, Snow unites with Lucy Gray to turn the odds in their favor. Battling his instincts for both good and evil, Snow sets out on a race against time to survive and reveal if he will ultimately become a songbird or a snake.",Action/|Adventure/|Sci-Fi,ACTION,PG-13,https://www.rottentomatoes.com/m/the_hunger_games_the_ballad_of_songbirds_and_snakes
azrael,Azrael,"In a world in which no one speaks, a mysterious, devout community hunts down a young woman named Azrael (Samara Weaving) who has escaped their imprisonment. Recaptured by its ruthless leaders, she is to be sacrificed to pacify an evil which resides deep within the surrounding wilderness -- but Azrael will stop at nothing to ensure her own freedom and survival. From the seeds of this gritty, relentless parable of sacrifice and salvation, comes an immersive, real-time, action horror tale from the visionary minds of Simon Barrett and E.L. Katz.",Action/|Horror/|Fantasy/|Mystery & Thriller,ACTION,R,https://www.rottentomatoes.com/m/azrael
dune_part_two,Dune: Part Two,"""Dune: Part Two"" will explore the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, he endeavors to prevent a terrible future only he can foresee.",Sci-Fi/|Adventure/|Action/|Fantasy/|Drama,ACTION,PG-13,https://www.rottentomatoes.com/m/dune_part_two
rogue_one_a_star_wars_story,Rogue One: A Star Wars Story,"Former scientist Galen Erso lives on a farm with his wife and young daughter, Jyn. His peaceful existence comes crashing down when the evil Orson Krennic takes him away from his beloved family. Many years later, Galen becomes the Empire's lead engineer for the most powerful weapon in the galaxy, the Death Star. Knowing that her father holds the key to its destruction, Jyn joins forces with a spy and other resistance fighters to steal the space station's plans for the Rebel Alliance.",Sci-Fi/|Adventure/|Action/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/rogue_one_a_star_wars_story
cleaner_2025,Cleaner,"Set in present-day London, a group of radical activists take over an energy company's annual gala, seizing 300 hostages in order to expose the corruption of the hosts. Their just cause is hijacked by an extremist within their ranks, who is ready to murder everyone in the building to send his anarchic message to the world. It falls to an ex-soldier turned window cleaner, played by Ridley, suspended 50 stories up on the outside of the building, to save those trapped inside, including her younger brother.",Action/|Mystery & Thriller/|Drama,ACTION,R,https://www.rottentomatoes.com/m/cleaner_2025
black_widow_2021,Black Widow,"In Marvel Studios' action-packed spy thriller ""Black Widow,"" Natasha Romanoff aka Black Widow confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",Action/|Adventure,ACTION,PG-13,https://www.rottentomatoes.com/m/black_widow_2021
eternals,Eternals,"Marvel Studios' Eternals features an exciting new team of Super Heroes in the Marvel Cinematic Universe, ancient aliens who have been living on Earth in secret for thousands of years. Following the events of Avengers: Endgame, an unexpected tragedy forces them out of the shadows to reunite against mankind's most ancient enemy, the Deviants.",Action/|Adventure/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/eternals
dungeons_and_dragons_honor_among_thieves,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people. Dungeons & Dragons: Honor Among Thieves brings the rich world and playful spirit of the legendary roleplaying game to the big screen in a hilarious and action-packed adventure.",Fantasy/|Adventure/|Action/|Comedy,ACTION,PG-13,https://www.rottentomatoes.com/m/dungeons_and_dragons_honor_among_thieves
black_panther_2018,Black Panther,"After the death of his father, T'Challa returns home to the African nation of Wakanda to take his rightful place as king. When a powerful enemy suddenly reappears, T'Challa's mettle as king -- and as Black Panther -- gets tested when he's drawn into a conflict that puts the fate of Wakanda and the entire world at risk. Faced with treachery and danger, the young king must rally his allies and release the full power of Black Panther to defeat his foes and secure the safety of his people.",Action/|Adventure/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/black_panther_2018
the_dark_knight,The Dark Knight,"With the help of allies Lt. Jim Gordon (Gary Oldman) and DA Harvey Dent (Aaron Eckhart), Batman (Christian Bale) has been able to keep a tight lid on crime in Gotham City. But when a vile young criminal calling himself the Joker (Heath Ledger) suddenly throws the town into chaos, the caped Crusader begins to tread a fine line between heroism and vigilantism.",Action/|Adventure/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/the_dark_knight
shang_chi_and_the_legend_of_the_ten_rings,Shang-Chi and the Legend of the Ten Rings,"Marvel Studios' ""Shang-Chi and The Legend of The Ten Rings"" stars Simu Liu as Shang-Chi, who must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization. The film also stars Tony Leung as Wenwu, Awkwafina as Shang-Chi's friend Katy and Michelle Yeoh as Jiang Nan, as well as Fala Chen, Meng'er Zhang, Florian Munteanu and Ronny Chieng.",Action/|Adventure/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/shang_chi_and_the_legend_of_the_ten_rings
star_wars_the_last_jedi,Star Wars: The Last Jedi,"Luke Skywalker's peaceful and solitary existence gets upended when he encounters Rey, a young woman who shows strong signs of the Force. Her desire to learn the ways of the Jedi forces Luke to make a decision that changes their lives forever. Meanwhile, Kylo Ren and General Hux lead the First Order in an all-out assault against Leia and the Resistance for supremacy of the galaxy.",Sci-Fi/|Adventure/|Action/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/star_wars_the_last_jedi
star_wars_the_rise_of_skywalker,Star Wars: The Rise of Skywalker,"When it's discovered that the evil Emperor Palpatine did not die at the hands of Darth Vader, the rebels must race against the clock to find out his whereabouts. Finn and Poe lead the Resistance to put a stop to the First Order's plans to form a new Empire, while Rey anticipates her inevitable confrontation with Kylo Ren. Warning: Some flashing-lights scenes in this film may affect photosensitive viewers.",Sci-Fi/|Adventure/|Action/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/star_wars_the_rise_of_skywalker
spider_man_no_way_home,Spider-Man: No Way Home,"For the first time in the cinematic history of Spider-Man, our friendly neighborhood hero's identity is revealed, bringing his Super Hero responsibilities into conflict with his normal life and putting those he cares about most at risk. When he enlists Doctor Strange's help to restore his secret, the spell tears a hole in their world, releasing the most powerful villains who've ever fought a Spider-Man in any universe. Now, Peter will have to overcome his greatest challenge yet, which will not only forever alter his own future but the future of the Multiverse.",Action/|Adventure/|Fantasy/|Comedy,ACTION,PG-13,https://www.rottentomatoes.com/m/spider_man_no_way_home
seven_samurai_1956,Seven Samurai,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",Action,ACTION,"Released Nov 19 1956,",https://www.rottentomatoes.com/m/seven_samurai_1956
the_killer_2023,The Killer,"After a fateful near-miss an assassin battles his employers, and himself, on an international manhunt he insists isn't personal.",Mystery & Thriller/|Drama/|Action/|Adventure/|Crime,ACTION,R,https://www.rottentomatoes.com/m/the_killer_2023
sisu_2022,Sisu,"During the last desperate days of WWII, a solitary prospector (Jorma Tommila) crosses paths with Nazis on a scorched-earth retreat in northern Finland. When the Nazis steal his gold, they quickly discover that they have just tangled with no ordinary miner. While there is no direct translation for the Finnish word ""sisu"", this legendary ex-commando will embody what sisu means: a white-knuckled form of courage and unimaginable determination in the face of overwhelming odds. And no matter what the Nazis throw at him, the one-man death squad will go to outrageous lengths to get his gold back -- even if it means killing every last Nazi in his path.",Action/|War,ACTION,R,https://www.rottentomatoes.com/m/sisu_2022
guardians_of_the_galaxy_vol_3,Guardians of the Galaxy Vol. 3,"In Marvel Studios ""Guardians of the Galaxy Vol. 3"" our beloved band of misfits are looking a bit different these days. Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",Sci-Fi/|Adventure/|Action/|Fantasy/|Comedy,ACTION,PG-13,https://www.rottentomatoes.com/m/guardians_of_the_galaxy_vol_3
furiosa_a_mad_max_saga,Furiosa: A Mad Max Saga,"Snatched from the Green Place of Many Mothers, young Furiosa falls into the hands of a great biker horde led by the warlord Dementus. Sweeping through the Wasteland, they come across the Citadel, presided over by the Immortan Joe. As the two tyrants fight for dominance, Furiosa soon finds herself in a nonstop battle to make her way home.",Action/|Adventure/|Sci-Fi,ACTION,R,https://www.rottentomatoes.com/m/furiosa_a_mad_max_saga
the_fall_guy_2024,The Fall Guy,"He's a stuntman, and like everyone in the stunt community, he gets blown up, shot, crashed, thrown through windows and dropped from the highest of heights, all for our entertainment. And now, fresh off an almost career-ending accident, this working-class hero has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job. What could possibly go right?",Action/|Romance/|Comedy/|Drama,ACTION,PG-13,https://www.rottentomatoes.com/m/the_fall_guy_2024
borderlands,Borderlands,"Lilith (Cate Blanchett), an infamous bounty hunter with a mysterious past, reluctantly returns to her home, Pandora, the most chaotic planet in the galaxy. Her mission is to find the missing daughter of Atlas (Edgar Ramírez), the universe's most powerful S.O.B. Lilith forms an unexpected alliance with a ragtag team of misfits -- Roland (Kevin Hart), a seasoned mercenary on a mission; Tiny Tina (Ariana Greenblatt), a feral pre-teen demolitionist; Krieg (Florian Munteanu), Tina's musclebound protector; Tannis (Jamie Lee Curtis), the oddball scientist who's seen it all; and Claptrap (Jack Black), a wiseass robot. Together, these unlikely heroes must battle an alien species and dangerous bandits to uncover one of Pandora's most explosive secrets. The fate of the universe could be in their hands -- but they'll be fighting for something more: each other. Based on one of the best-selling videogame franchises of all time, welcome to BORDERLANDS.",Sci-Fi/|Action/|Adventure/|Comedy,ACTION,PG-13,https://www.rottentomatoes.com/m/borderlands
thor_love_and_thunder,Thor: Love and Thunder,"""Thor: Love and Thunder"" finds Thor (Chris Hemsworth) on a journey unlike anything he's ever faced -- a quest for inner peace. But his retirement is interrupted by a galactic killer known as Gorr the God Butcher (Christian Bale), who seeks the extinction of the gods. To combat the threat, Thor enlists the help of King Valkyrie (Tessa Thompson), Korg (Taika Waititi) and ex-girlfriend Jane Foster (Natalie Portman), who -- to Thor's surprise -- inexplicably wields his magical hammer, Mjolnir, as the Mighty Thor. Together, they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher's vengeance and stop him before it's too late.",Action/|Adventure/|Fantasy/|Comedy,ACTION,PG-13,https://www.rottentomatoes.com/m/thor_love_and_thunder
to_catch_a_killer_2023,To Catch a Killer,"A modern-day Clarice Starling, Eleanor (Shailene Woodley) is a young police investigator wrestling with the demons of her past when she is recruited by the FBI's chief investigator (Ben Mendelsohn) to help profile and track the work of a disturbed individual. As the police and FBI launch a nationwide manhunt, they are thwarted at every turn by the individual’s unprecedented behavior. Given her tortured psyche, Eleanor may be the only person who can understand the mind of their assailant and bring him to justice.",Action/|Crime/|Drama/|Mystery & Thriller,ACTION,R,https://www.rottentomatoes.com/m/to_catch_a_killer_2023
the_ministry_of_ungentlemanly_warfare,The Ministry of Ungentlemanly Warfare,"Based upon recently declassified files of the British War Department and inspired by true events, THE MINISTRY OF UNGENTLEMANLY WARFARE is an action-comedy that tells the story of the first-ever special forces organization formed during WWII by UK Prime Minister Winston Churchill and a small group of military officials including author Ian Fleming. The top-secret combat unit, composed of a motley crew of rogues and mavericks, goes on a daring mission against the Nazis using entirely unconventional and utterly ""ungentlemanly"" fighting techniques. Ultimately their audacious approach changed the course of the war and laid the foundation for the British SAS and modern Black Ops warfare.",Action/|Adventure/|War,ACTION,R,https://www.rottentomatoes.com/m/the_ministry_of_ungentlemanly_warfare
transformers_one,Transformers One,"TRANSFORMERS ONE is the untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",Action/|Adventure/|Sci-Fi/|Fantasy/|Animation,ACTION,PG,https://www.rottentomatoes.com/m/transformers_one
sicario_2015,Sicario,"After rising through the ranks of her male-dominated profession, idealistic FBI agent Kate Macer receives a top assignment. Recruited by mysterious government official Matt Graver, Kate joins a task force for the escalating war against drugs. Led by the intense and shadowy Alejandro, the team travels back-and-forth across the U.S.-Mexican border, using one cartel boss to flush out a bigger one.",Mystery & Thriller/|Crime/|Drama/|Action,ACTION,R,https://www.rottentomatoes.com/m/sicario_2015
the_batman,The Batman,"Batman ventures into Gotham City's underworld when a sadistic killer leaves behind a trail of cryptic clues. As the scale of the perpetrator's plans become clear, he must bring justice to the abuse of power and corruption that plagues the metropolis.",Action/|Adventure/|Crime/|Drama,ACTION,PG-13,https://www.rottentomatoes.com/m/the_batman
hell_or_high_water,Hell or High Water,"Toby is a divorced father who's trying to make a better life for his son. His brother Tanner is an ex-convict with a short temper and a loose trigger finger. Together, they plan a series of heists against the bank that's about to foreclose on their family ranch. Standing in their way is Marcus, a Texas Ranger who's only weeks away from retirement. As the siblings plot their final robbery, they must also prepare for a showdown with a crafty lawman who's not ready to ride off into the sunset.",Crime/|Drama/|Mystery & Thriller/|Western/|Action,ACTION,R,https://www.rottentomatoes.com/m/hell_or_high_water
bullet_train_2022,Bullet Train,"In Bullet Train, Brad Pitt stars as Ladybug, an unlucky assassin determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe -- all with connected, yet conflicting, objectives -- on the world's fastest train. From the director of Deadpool 2, David Leitch, the end of the line is only the beginning in a wild, non-stop thrill ride through modern-day Japan.",Action/|Comedy,ACTION,R,https://www.rottentomatoes.com/m/bullet_train_2022
iron_man,Iron Man,"A billionaire industrialist and genius inventor, Tony Stark (Robert Downey Jr.), is conducting weapons tests overseas, but terrorists kidnap him to force him to build a devastating weapon. Instead, he builds an armored suit and upends his captors. Returning to America, Stark refines the suit and uses it to combat crime and terrorism.",Action/|Adventure/|Sci-Fi/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/iron_man
avengers_infinity_war,Avengers: Infinity War,"Iron Man, Thor, the Hulk and the rest of the Avengers unite to battle their most powerful enemy yet -- the evil Thanos. On a mission to collect all six Infinity Stones, Thanos plans to use the artifacts to inflict his twisted will on reality. The fate of the planet and existence itself has never been more uncertain as everything the Avengers have fought for has led up to this moment.",Action/|Adventure/|Fantasy/|Sci-Fi,ACTION,PG-13,https://www.rottentomatoes.com/m/avengers_infinity_war
star_wars_episode_i_the_phantom_menace,Star Wars: Episode I - The Phantom Menace,"Experience the heroic action and unforgettable adventures of Star Wars: Episode I - The Phantom Menace. See the first fateful steps in the journey of Anakin Skywalker. Stranded on the desert planet Tatooine after rescuing young Queen Amidala from the impending invasion of Naboo, Jedi apprentice Obi-Wan Kenobi and his Jedi Master Qui-Gon Jinn discover nine-year-old Anakin, who is unusually strong in the Force. Anakin wins a thrilling Podrace and with it his freedom as he leaves his home to be trained as a Jedi. The heroes return to Naboo where Anakin and the Queen face massive invasion forces while the two Jedi contend with a deadly foe named Darth Maul. Only then do they realize the invasion is merely the first step in a sinister scheme by the re-emergent forces of darkness known as the Sith. After the feature, fans will also get a special first look at Star Wars: The Acolyte series coming to Disney+ June 2024.",Sci-Fi/|Adventure/|Action/|Fantasy,ACTION,PG,https://www.rottentomatoes.com/m/star_wars_episode_i_the_phantom_menace
monkey_man,Monkey Man,"Inspired by the legend of Hanuman, an icon embodying strength and courage, Monkey Man stars Dev Patel as Kid, an anonymous young man who ekes out a meager living in an underground fight club where, night after night, wearing a gorilla mask, he is beaten bloody by more popular fighters for cash. After years of suppressed rage, Kid discovers a way to infiltrate the enclave of the city's sinister elite. As his childhood trauma boils over, his mysteriously scarred hands unleash an explosive campaign of retribution to settle the score with the men who took everything from him.",Action/|Mystery & Thriller,ACTION,R,https://www.rottentomatoes.com/m/monkey_man
the_dark_tower_2017,The Dark Tower,"Roland Deschain (Idris Elba), the last Gunslinger, is locked in an eternal battle with Walter O'Dim (Matthew McConaughey), also known as the Man in Black. The Gunslinger must prevent the Man in Black from toppling the Dark Tower, the key that holds the universe together. With the fate of worlds at stake, two men collide in the ultimate battle between good and evil.",Fantasy/|Action/|Adventure,ACTION,PG-13,https://www.rottentomatoes.com/m/the_dark_tower_2017
absolution_2024,Absolution,"An aging gangster attempts to reconnect with his children and rectify the mistakes in his past, but the criminal underworld won't loosen their grip willingly.",Crime/|Drama/|Action/|Mystery & Thriller,ACTION,R,https://www.rottentomatoes.com/m/absolution_2024
madame_web,Madame Web,"In a switch from the typical genre, Madame Web tells the standalone origin story of one of Marvel publishing's most enigmatic heroines. The suspense-driven thriller stars Dakota Johnson as Cassandra Webb, a paramedic in Manhattan who develops the power to see the future... and realizes she can use that insight to change it. Forced to confront revelations about her past, she forges a relationship with three young women bound for powerful destinies... if they can all survive a deadly present.",Action/|Adventure/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/madame_web
spider_man_across_the_spider_verse,Spider-Man: Across the Spider-Verse,"Miles Morales returns for the next chapter of the Oscar®-winning Spider-Verse saga, an epic adventure that will transport Brooklyn's full-time, friendly neighborhood Spider-Man across the Multiverse to join forces with Gwen Stacy and a new team of Spider-People to face off with a villain more powerful than anything they have ever encountered.",Kids & Family/|Action/|Adventure/|Comedy/|Fantasy/|Animation,ACTION,PG,https://www.rottentomatoes.com/m/spider_man_across_the_spider_verse
the_lord_of_the_rings_the_war_of_the_rohirrim,The Lord of the Rings: The War of the Rohirrim,"Set 183 years before the events chronicled in the original trilogy of films, ""The Lord of the Rings: The War of the Rohirrim"" tells the fate of the House of Helm Hammerhand, the legendary King of Rohan. A sudden attack by Wulf, a clever and ruthless Dunlending lord seeking vengeance for the death of his father, forces Helm and his people to make a daring last stand in the ancient stronghold of the Hornburg--a mighty fortress that will later come to be known as Helm's Deep. Finding herself in an increasingly desperate situation, Héra, the daughter of Helm, must summon the will to lead the resistance against a deadly enemy intent on their total destruction.",Fantasy/|Adventure/|Action/|Anime,ACTION,PG-13,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_war_of_the_rohirrim
